url,price,image_url,type,deposit,comission,minimal lease,structure,furnished,size,available_from,neighborhood,heating,bedrooms,window_type,bathrooms,intercom,year_built,security,renovated,cameras,floor,fireplace,elevator,terrace,parking,images
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1749/,500 €,https://www.square.mk/wp-content/uploads/2024/04/IMG_6862.jpg,rent,500 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,85 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,2004,Не,Да,Не,Приземје,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6875.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6861.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6862.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6875.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6861.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1749/,500 €,https://www.square.mk/wp-content/uploads/2024/04/IMG_6862.jpg,rent,500 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,85 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,2004,Не,Да,Не,Приземје,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6875.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6861.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6862.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6875.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6861.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1194/,500 €,https://www.square.mk/wp-content/uploads/2023/04/1194_WEB_00000.jpg,rent,500 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,64 m2,Веднаш,Црниче,Инвертер,2,ПВЦ,1,Да,2023,Не,Нов,Не,4,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/04/1194_WEB_00012.jpg', 'https://www.square.mk/wp-content/uploads/2023/04/1194_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2023/04/1194_WEB_00001.jpg', 'https://www.square.mk/wp-content/uploads/2023/04/1194_WEB_00012.jpg', 'https://www.square.mk/wp-content/uploads/2023/04/1194_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1901/,600 €,https://www.square.mk/wp-content/uploads/2024/09/image003-1.jpg,rent,600 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,95 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,2015,Не,Да,Не,3,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/09/image013-1.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image001-1.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image002-1.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image013-1.jpg', 'https://www.square.mk/wp-content/uploads/2024/09/image001-1.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1580/,450 €,https://www.square.mk/wp-content/uploads/2024/01/IMG_3569.jpg,rent,450 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,50 m2,Веднаш,Центар,Инвертер,1,ПВЦ,1,Да,2023,Не,Нов,Не,3,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/01/IMG_3579.jpg', 'https://www.square.mk/wp-content/uploads/2024/01/IMG_3569.jpg', 'https://www.square.mk/wp-content/uploads/2024/01/IMG_3570.jpg', 'https://www.square.mk/wp-content/uploads/2024/01/IMG_3579.jpg', 'https://www.square.mk/wp-content/uploads/2024/01/IMG_3569.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10239/,"1,500 €",https://www.square.mk/wp-content/uploads/2025/07/IMG_5649.jpg,rent,"1,500 €",БЕЗ ПРОВИЗИЈА,12 месеци,Четворособен,Да,150 m2,Веднаш,Жданец,Инвертер,3,ПВЦ,2,Да,2024,Не,Нов,Не,1,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5664.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5649.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5650.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5664.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5649.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10238/,450 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5627.jpg,rent,450 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,55 m2,Веднаш,Центар,Парно,1,ПВЦ,1,Да,2015,Не,Да,Не,5,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5637.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5627.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5628.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5637.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5627.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10237/,650 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5593.jpg,rent,650 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,75 m2,Веднаш,Тафталиџе,Инвертер,2,ПВЦ,1,Да,2020,Не,Нов,Не,8,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5607.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5593.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5594.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5607.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5593.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10236/,"1,000 €",https://www.square.mk/wp-content/uploads/2025/07/IMG_5611.jpg,rent,"1,000 €",БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,75 m2,Веднаш,Аеродром,Парно,2,ПВЦ,1,Да,2024,Не,Нов,Не,6,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5623.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5611.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5612.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5623.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5611.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10234/,800 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5553.jpg,rent,800 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,42 m2,Веднаш,Дајмонд мол,Инвертер,1,ALU,1,Да,2024,Да,Нов,Да,19,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5564.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5553.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5554.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5564.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5553.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10232/,550 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5540.jpg,rent,550 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,56 m2,Веднаш,Дебар Маало,Инвертер,2,ПВЦ,1,Да,2016,Не,Да,Не,2,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5549.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5540.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5541.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5549.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5540.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10232/,550 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5540.jpg,rent,550 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,56 m2,Веднаш,Дебар Маало,Инвертер,2,ПВЦ,1,Да,2016,Не,Да,Не,2,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5549.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5540.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5541.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5549.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5540.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1830/,500 €,https://www.square.mk/wp-content/uploads/2024/06/image001-32.jpg,rent,500 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,45 m2,Веднаш,Центар,Парно,1,ПВЦ,1,Да,2022,Не,Нов,Не,3,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/06/image009-26.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-32.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image002-30.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image009-26.jpg', 'https://www.square.mk/wp-content/uploads/2024/06/image001-32.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10229/,380 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5482.jpg,rent,380 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,40 m2,Веднаш,Козле,Инвертер,1,ПВЦ,1,Да,2016,Не,Да,Не,1,Не,Не,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5490.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5482.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5483.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5490.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5482.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1752/,450 €,https://www.square.mk/wp-content/uploads/2024/04/IMG_6941.jpg,rent,450 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,55 m2,Веднаш,Ново Лисиче,Парно,1,ПВЦ,1,Да,2015,Не,Да,Не,Приземје,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6949.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6941.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6942.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6949.jpg', 'https://www.square.mk/wp-content/uploads/2024/04/IMG_6941.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10228/,900 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5462.jpg,rent,900 €,БЕЗ ПРОВИЗИЈА,12 месеци,Четворособен,Да,95 m2,Веднаш,Тафталиџе,Парно,3,ПВЦ,1,Да,1998,Не,Да,Не,4,Не,Не,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5475.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5462.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5463.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5475.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5462.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10202/,800 €,https://www.square.mk/wp-content/uploads/2025/05/IMG_4893.jpg,rent,800 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,78 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,2019,Да,Да,Да,12,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4908.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4893.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4894.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4908.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4893.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1637/,"1,200 €",https://www.square.mk/wp-content/uploads/2024/02/IMG_4765.jpg,rent,"1,200 €",БЕЗ ПРОВИЗИЈА,12 месеци,Четрисобен,Да,163 m2,Веднаш,Водно,Инвертер,3,ПВЦ,4,Да,2010,Не,Да,Не,3,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_4783.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_4765.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_4766.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_4783.jpg', 'https://www.square.mk/wp-content/uploads/2024/02/IMG_4765.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1888/,650 €,https://www.square.mk/wp-content/uploads/2024/08/image001-19.jpg,rent,650 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,78 m2,Веднаш,Карпош,Парно,2,ПВЦ,2,Да,2016,Не,2024,Не,1,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/08/image011-10.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-19.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image002-20.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image011-10.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-19.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10022/,"1,000 €",https://www.square.mk/wp-content/uploads/2024/12/IMG_1681.jpg,rent,"1,000 €",БЕЗ ПРОВИЗИЈА,12 месеци,Четрисобен,Да,115 m2,Веднаш,Козле,Инвертер,3,ПВЦ,2,Да,2021,Не,Нов,Не,3,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/12/IMG_1699.jpg', 'https://www.square.mk/wp-content/uploads/2024/12/IMG_1681.jpg', 'https://www.square.mk/wp-content/uploads/2024/12/IMG_1679.jpg', 'https://www.square.mk/wp-content/uploads/2024/12/IMG_1699.jpg', 'https://www.square.mk/wp-content/uploads/2024/12/IMG_1681.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1731/,750 €,https://www.square.mk/wp-content/uploads/2024/08/image001-21.jpg,rent,750 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,74 m2,Веднаш,Центар,Инвертер,2,ПВЦ,2,Да,2016,Не,Да,Не,6,Не,Да,Не,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/08/image012-8.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-21.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image002-22.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image012-8.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-21.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1731/,750 €,https://www.square.mk/wp-content/uploads/2024/08/image001-21.jpg,rent,750 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,74 m2,Веднаш,Центар,Инвертер,2,ПВЦ,2,Да,2016,Не,Да,Не,6,Не,Да,Не,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2024/08/image012-8.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-21.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image002-22.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image012-8.jpg', 'https://www.square.mk/wp-content/uploads/2024/08/image001-21.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10177/,700 €,https://www.square.mk/wp-content/uploads/2025/05/IMG_4430.jpg,rent,700 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,90 m2,Веднаш,Центар,Парно,2,ПВЦ,2,Да,1962,Не,Да,Не,5,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4447.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4430.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4431.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4447.jpg', 'https://www.square.mk/wp-content/uploads/2025/05/IMG_4430.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10065/,"1,200 €",https://www.square.mk/wp-content/uploads/2025/01/IMG_2409.jpg,rent,"1,200 €",БЕЗ ПРОВИЗИЈА,12 месеци,Четрисобен,Да,135 m2,Веднаш,Козле,Инвертер,3,ПВЦ,2,Да,2015,Не,Да,Не,1,Да,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2431.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2409.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2408.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2431.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2409.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10060/,"1,000 €",https://www.square.mk/wp-content/uploads/2025/01/IMG_2328.jpg,rent,"1,000 €",БЕЗ ПРОВИЗИЈА,12 месеци,Четрисобен,Да,137 m2,Веднаш,Водно,Парно,3,ПВЦ,3,Да,2018,Не,,Не,1,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2347.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2328.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2329.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2347.jpg', 'https://www.square.mk/wp-content/uploads/2025/01/IMG_2328.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10144/,500 €,https://www.square.mk/wp-content/uploads/2025/03/IMG_3848.jpg,rent,500 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Да,74 m2,Веднаш,Центар,Парно,2,ПВЦ,1,Да,2010,Не,Да,Не,3,Не,Да,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3858.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3848.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3849.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3858.jpg', 'https://www.square.mk/wp-content/uploads/2025/03/IMG_3848.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1238/,600 €,https://www.square.mk/wp-content/uploads/2023/05/1238_WEB_00000.jpg,rent,600 €,БЕЗ ПРОВИЗИЈА,12 месеци,Tрособен,Да,85 m2,Веднаш,Vodno,Инвертер,2,PVC,2,Да,2015,Не,2023,Не,4,Не,Да,Да,Подземен,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/05/1238_WEB_00007.jpg', 'https://www.square.mk/wp-content/uploads/2023/05/1238_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2023/05/1238_WEB_00001.jpg', 'https://www.square.mk/wp-content/uploads/2023/05/1238_WEB_00007.jpg', 'https://www.square.mk/wp-content/uploads/2023/05/1238_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10227/,700 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5399.jpg,rent,700 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,59 m2,Веднаш,Џевахир,Инвертер,1,ПВЦ,1,Да,2023,Да,Нов,Да,,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5408.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5396.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5397.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5408.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5396.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10226/,850 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5382.jpg,rent,850 €,БЕЗ ПРОВИЗИЈА,12 месеци,Трособен,Не,94 m2,Веднаш,Дајмонд мол,Инвертер,2,ПВЦ,2,Да,2023,Да,Нов,Да,16,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5393.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5382.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5383.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5393.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5382.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/10225/,400 €,https://www.square.mk/wp-content/uploads/2025/07/IMG_5411.jpg,rent,400 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,Да,52 m2,Веднаш,Козле,Инвертер,1,ПВЦ,1,Да,2010,Не,Да,Не,1,Не,Не,Да,Не,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5422.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5411.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5412.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5422.jpg', 'https://www.square.mk/wp-content/uploads/2025/07/IMG_5411.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1072/,430 €,https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00000.jpg,rent,430 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,По договор,55 m2,Веднаш,Тафталиџе,Инвертер,1,ПВЦ,1,Не,2012,Не,Да,Не,4,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00010.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00002.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00010.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
https://www.square.mk/izdavanje-na-stanovi-vo-skopje/1072/,430 €,https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00000.jpg,rent,430 €,БЕЗ ПРОВИЗИЈА,12 месеци,Двособен,По договор,55 m2,Веднаш,Тафталиџе,Инвертер,1,ПВЦ,1,Не,2012,Не,Да,Не,4,Не,Да,Да,Да,"['https://www.square.mk/wp-content/uploads/2022/11/Logo.webp', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00010.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00002.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00010.jpg', 'https://www.square.mk/wp-content/uploads/2023/07/1072_WEB_00000.jpg', 'https://www.square.mk/wp-content/uploads/2022/12/Logo-white.webp']"
